StudentID,FirstName,LastName,University,Major,CGPA,Skills,LocationPreferences,SectorInterests,IsFromRuralArea,IsFromAspirational,SocialCategory,Gender,PastParticipation,ProjectDescription
1242,Patrick,Nath,Mumbai University,Computer Science,9.65,"C++,React,Python,Docker,Cloud Computing,Java,SQL","Chennai,Pune","Finance,Healthcare",FALSE,TRUE,OBC,Male,FALSE,Quam nisi odit ipsam. Error rem minima reiciendis dolore pariatur. Dolor saepe fugit eligendi ut est.
1243,Anay,Banik,Delhi University,Computer Science,9.75,"C++,SQL,Cloud Computing","Delhi,Mumbai","Healthcare,Marketing",FALSE,FALSE,OBC,Male,FALSE,Incidunt sed tempore recusandae minus. Soluta libero provident. Id facere consequuntur occaecati ullam voluptas corrupti. Maiores maiores officia mollitia ipsam repellat voluptatibus.
1244,Raksha,Golla,Pune University,Mechanical Engineering,7.92,"AutoCAD,SolidWorks,FEA,MATLAB,3D Printing","Mumbai,Hyderabad","Finance,Manufacturing",FALSE,FALSE,OBC,Male,FALSE,Quibusdam magni aliquam recusandae. Ratione recusandae nobis amet nemo.
1245,Warda,Sodhi,Delhi University,Marketing,9.21,"SEO,Google Analytics,Social Media Marketing","Hyderabad,Delhi","Marketing,Manufacturing",FALSE,FALSE,GEN,Female,FALSE,Odit itaque atque tempore a assumenda.
1246,Manya,Raman,Delhi University,Marketing,8.66,"Email Marketing,Google Analytics,SEO","Mumbai,Pune","Finance,IT",FALSE,FALSE,OBC,Male,FALSE,Soluta perspiciatis harum nesciunt aliquam soluta. Neque officia iusto minima animi quod. Iusto quod deserunt illo id maiores.
1247,Pushti,Dara,MIT,Computer Science,9.37,"React,Python,Java,Cloud Computing,Docker,Node.js,SQL","Mumbai,Delhi","Finance,Healthcare",FALSE,TRUE,OBC,Female,FALSE,Modi qui facere reprehenderit dolorem. Id dolor excepturi vel dolor voluptate suscipit consequatur.
1248,Hitesh,Suri,Mumbai University,Mechanical Engineering,6.53,"AutoCAD,Thermodynamics,MATLAB,FEA","Chennai,Pune","IT,Healthcare",TRUE,FALSE,OBC,Female,FALSE,Incidunt non doloribus est voluptas eius. Est quibusdam impedit quasi eum omnis modi. Laborum nihil omnis magni nulla suscipit ad.
1249,Daksh,Subramaniam,VIT,Mechanical Engineering,9.05,"MATLAB,FEA,AutoCAD","Chennai,Delhi","Marketing,Manufacturing",FALSE,TRUE,GEN,Male,FALSE,Voluptatem possimus culpa tenetur. Esse ducimus expedita.
1250,Logan,Bava,VIT,Marketing,9.09,"SEO,Content Creation,Social Media Marketing,Google Analytics,Email Marketing","Pune,Bangalore","Healthcare,Manufacturing",FALSE,FALSE,OBC,Male,FALSE,Voluptatem vero ex magnam dolor quia.
1251,Chakrika,Babu,Mumbai University,Marketing,7.35,"Social Media Marketing,Content Creation,Email Marketing","Chennai,Delhi","Finance,Marketing",FALSE,FALSE,SC,Female,FALSE,Est nulla sequi numquam esse. Ipsam molestias fugiat corporis quo architecto aspernatur. Culpa mollitia velit optio fugit.
1252,Upasna,Doctor,MIT,Marketing,8.19,"Content Creation,Google Analytics,Email Marketing,Social Media Marketing,SEO","Hyderabad,Chennai","Finance,IT",FALSE,TRUE,ST,Male,FALSE,Quos qui sunt deserunt omnis laboriosam sunt. Nostrum animi inventore repellat hic sit. Corporis quibusdam iste impedit.
1253,Onveer,Mane,Mumbai University,Marketing,7.07,"Email Marketing,Content Creation,Google Analytics,SEO,Social Media Marketing","Bangalore,Chennai","Manufacturing,IT",FALSE,FALSE,ST,Male,FALSE,Nobis blanditiis incidunt dolorum beatae. Iure minus nam cumque labore saepe. Vel aperiam dicta tempore cupiditate modi.
1254,Anvi,Iyengar,Mumbai University,Finance,6.78,"Tally,Financial Modeling,Excel","Hyderabad,Mumbai","Finance,Healthcare",FALSE,FALSE,SC,Female,FALSE,Placeat quasi veniam dolorum nisi. Cupiditate quis repellendus provident atque. Nihil enim debitis quidem nulla.
1255,Bhavika,Walia,Delhi University,Mechanical Engineering,7.05,"MATLAB,Thermodynamics,AutoCAD","Hyderabad,Delhi","Finance,Healthcare",FALSE,FALSE,OBC,Female,FALSE,Modi modi occaecati fugit odit. Ex magni accusamus quia voluptas labore. Distinctio rem necessitatibus cum.
1256,Watika,Sampath,Pune University,Marketing,7.75,"Google Analytics,Content Creation,Email Marketing,SEO","Chennai,Delhi","Manufacturing,Finance",TRUE,TRUE,OBC,Female,FALSE,A placeat eos at rem eligendi eaque. Porro est alias illum nostrum explicabo. Culpa in esse unde illum nostrum.
1257,Anmol,Venkataraman,Mumbai University,Finance,9.72,"Excel,Tally,Risk Analysis,Statistics,QuickBooks","Hyderabad,Bangalore","Manufacturing,IT",TRUE,FALSE,OBC,Male,FALSE,Aliquam illum aut aut nobis illum. Cumque corrupti ratione esse natus distinctio animi.
1258,Dev,Pathak,Delhi University,Mechanical Engineering,6.9,"SolidWorks,Thermodynamics,3D Printing,AutoCAD,MATLAB","Pune,Mumbai","Marketing,Manufacturing",FALSE,FALSE,ST,Female,FALSE,Quia aliquid cum iusto officia quibusdam vel. Enim cumque tenetur iusto optio voluptas pariatur. Minima sequi fugit qui nam est sapiente.
1259,Saanvi,Bobal,Mumbai University,Mechanical Engineering,8.14,"Thermodynamics,FEA,SolidWorks","Pune,Bangalore","Marketing,Healthcare",FALSE,FALSE,ST,Male,FALSE,Voluptatibus soluta facilis doloremque hic voluptatibus. Atque magni ratione doloremque.
1260,Frederick,Kade,MIT,Mechanical Engineering,6.7,"AutoCAD,SolidWorks,3D Printing,MATLAB,Thermodynamics,FEA","Chennai,Delhi","IT,Marketing",FALSE,FALSE,GEN,Female,FALSE,Cum ullam cupiditate mollitia praesentium. Explicabo delectus omnis earum sint placeat. Neque ducimus sed maxime. Eveniet eius commodi molestiae.
1261,Sudiksha,Patel,MIT,Mechanical Engineering,6.89,"AutoCAD,FEA,Thermodynamics,MATLAB,3D Printing,SolidWorks","Pune,Bangalore","Healthcare,Marketing",FALSE,FALSE,SC,Female,FALSE,Quos tempora deserunt dolores sapiente eius laborum dolor.
1262,Yashawini,Chana,VIT,Finance,9.68,"Risk Analysis,Excel,Statistics,Financial Modeling,Tally","Mumbai,Delhi","Finance,IT",TRUE,FALSE,OBC,Female,FALSE,Earum recusandae doloremque excepturi. Et iste odit excepturi.
1263,Ekbal,Chakraborty,Pune University,Finance,8.13,"QuickBooks,Statistics,Risk Analysis,Excel","Pune,Bangalore","Finance,Marketing",FALSE,FALSE,ST,Male,FALSE,Laborum minus tenetur. Delectus harum quae perferendis. Praesentium est voluptatibus hic cupiditate dolorem.
1264,Udyati,Sarraf,Delhi University,Marketing,7.46,"Social Media Marketing,Content Creation,Email Marketing","Hyderabad,Bangalore","Finance,IT",FALSE,FALSE,SC,Female,FALSE,Corporis sequi itaque excepturi. Nostrum nulla quisquam quae explicabo ratione eum.
1265,Abdul,Dora,Mumbai University,Computer Science,7.98,"Python,C++,Docker,Node.js,Cloud Computing,Java","Chennai,Delhi","Marketing,IT",FALSE,FALSE,SC,Female,FALSE,Facilis fugit corrupti dolores alias mollitia sapiente. Sit dolor vitae eveniet nesciunt. Doloribus dolor iste illum.
1266,Riya,Seshadri,Pune University,Finance,8.06,"Risk Analysis,Statistics,Tally,Financial Modeling,QuickBooks,Excel","Hyderabad,Delhi","Finance,IT",FALSE,FALSE,SC,Female,FALSE,Eum vel cum sit a. Natus placeat quod nobis laborum facere dolores. Id sit cumque ipsa odit provident in.
1267,Kai,Gole,VIT,Computer Science,9.55,"Python,Cloud Computing,React,Node.js,SQL,C++,Docker","Bangalore,Chennai","Healthcare,Manufacturing",FALSE,FALSE,GEN,Male,FALSE,Molestias animi qui ipsa expedita rem. Eaque accusamus numquam vel fuga nobis aspernatur laudantium.
1268,Caleb,Bir,Delhi University,Marketing,9.27,"Email Marketing,Google Analytics,Content Creation,Social Media Marketing,SEO","Pune,Bangalore","Marketing,Manufacturing",FALSE,FALSE,ST,Male,FALSE,Non dolor cupiditate. Expedita provident ipsa nisi. Molestiae facilis adipisci magni impedit aperiam iste. Odio tempora asperiores dolor.
1269,Chavvi,Nagarajan,Delhi University,Computer Science,8.76,"Python,Node.js,C++,React","Bangalore,Mumbai","Marketing,Finance",TRUE,FALSE,SC,Male,FALSE,Est error cum quis. Molestiae dolore laborum deleniti nesciunt velit. Magnam aut deleniti nemo architecto consequuntur laborum.
1270,Ansh,Hayer,MIT,Computer Science,7.36,"SQL,Docker,C++,Java","Mumbai,Chennai","Healthcare,IT",TRUE,FALSE,GEN,Male,FALSE,Corporis sapiente rem praesentium iusto sint error. Quae enim voluptatum quae natus necessitatibus ea. Tenetur atque officia eos libero.
1271,Forum,Chada,Delhi University,Finance,9.66,"Excel,Risk Analysis,Financial Modeling,QuickBooks","Pune,Bangalore","Marketing,Manufacturing",FALSE,FALSE,ST,Male,FALSE,Iste ullam suscipit modi. Incidunt tempore odio fugit aperiam natus fugit vel. Earum velit provident voluptatibus possimus. Nesciunt quasi sequi omnis quos.
1272,Balveer,Ghose,Delhi University,Computer Science,7.13,"Node.js,Cloud Computing,Python,C++,SQL,React,Docker","Chennai,Hyderabad","IT,Finance",TRUE,FALSE,SC,Female,FALSE,Similique illum magni nemo. Magni eaque nihil iste dolorum laboriosam voluptatum sed. Ratione repellendus dolorum odit.
1273,Amruta,Krish,MIT,Marketing,9.31,"Social Media Marketing,Google Analytics,Content Creation,Email Marketing","Bangalore,Hyderabad","IT,Manufacturing",TRUE,FALSE,OBC,Male,FALSE,Inventore minus minus sunt. Quis iste illum necessitatibus. Facere magnam similique accusantium. Illo corrupti voluptas omnis ipsa similique.
1274,Hemani,Bhakta,Mumbai University,Computer Science,7.47,"Java,Cloud Computing,C++,React,Python,Node.js,Docker","Mumbai,Delhi","Healthcare,Marketing",FALSE,FALSE,GEN,Male,FALSE,Eveniet eveniet earum quaerat alias magni cum. Eum libero consectetur.
1275,Samesh,Iyengar,Delhi University,Marketing,9.27,"Google Analytics,Social Media Marketing,Content Creation,Email Marketing","Delhi,Mumbai","Healthcare,Manufacturing",FALSE,FALSE,OBC,Male,FALSE,Sed perferendis eius quam pariatur magni fugiat. Facere maiores eum ratione cum dignissimos. Iusto tenetur consectetur voluptatem molestias.
1276,Onveer,Sodhi,Pune University,Computer Science,6.93,"Cloud Computing,Python,Docker,Java,React,SQL,Node.js,C++","Pune,Delhi","IT,Manufacturing",FALSE,FALSE,GEN,Male,FALSE,Impedit architecto modi nihil. Sed eum sunt at dolor iure quibusdam ipsum.
1277,Avi,Jayaraman,MIT,Computer Science,8.77,"C++,Python,Node.js,Cloud Computing,Java,Docker,React,SQL","Pune,Delhi","Marketing,IT",FALSE,FALSE,OBC,Female,FALSE,Eos placeat harum eos ullam fugiat aliquid. Blanditiis error quibusdam et animi saepe aperiam sit.
1278,Sanaya,Krish,VIT,Computer Science,6.63,"Python,Docker,SQL,Java","Mumbai,Bangalore","Marketing,Manufacturing",FALSE,TRUE,ST,Male,FALSE,Repudiandae dolores deserunt pariatur adipisci. Quae veritatis vitae odit ipsa labore.
1279,Diya,Ghose,Pune University,Marketing,8.57,"Google Analytics,Content Creation,Social Media Marketing,Email Marketing,SEO","Delhi,Chennai","Finance,Manufacturing",FALSE,FALSE,GEN,Female,FALSE,Nisi adipisci suscipit ratione laborum. Exercitationem facere delectus quibusdam optio ullam nesciunt. Omnis eveniet fugiat harum.
1280,Gautami,Jain,Mumbai University,Marketing,7.12,"Content Creation,Email Marketing,Social Media Marketing,SEO,Google Analytics","Delhi,Pune","Finance,Marketing",TRUE,FALSE,ST,Male,FALSE,Repellendus natus totam quas. Ea architecto vitae expedita dicta eum. Animi voluptates esse nam.
1281,Ekaja,Bhagat,Delhi University,Mechanical Engineering,8.47,"Thermodynamics,MATLAB,FEA","Chennai,Pune","Marketing,Manufacturing",FALSE,FALSE,GEN,Male,FALSE,Perspiciatis eveniet nemo eos. Asperiores laboriosam voluptate architecto cupiditate. Suscipit ducimus velit repudiandae perspiciatis veniam libero quas.
1282,Ekaja,Srivastava,Pune University,Mechanical Engineering,7.74,"FEA,3D Printing,Thermodynamics","Delhi,Hyderabad","Healthcare,Marketing",FALSE,FALSE,OBC,Male,FALSE,Quo corporis culpa pariatur quia doloribus repudiandae odio. Blanditiis quod corrupti iusto laboriosam placeat.
1283,Abeer,Ganesh,MIT,Marketing,6.84,"Email Marketing,Google Analytics,Content Creation","Pune,Chennai","IT,Finance",FALSE,FALSE,OBC,Female,FALSE,Veritatis reprehenderit corporis rem esse unde quod. Est distinctio expedita aspernatur magnam. Recusandae minima facere voluptate debitis consequatur tempore.
1284,Balveer,Garde,Delhi University,Mechanical Engineering,9.53,"FEA,3D Printing,SolidWorks,Thermodynamics,AutoCAD","Bangalore,Delhi","IT,Manufacturing",FALSE,FALSE,SC,Male,FALSE,Temporibus quae quia blanditiis temporibus fuga. Explicabo maxime voluptates quisquam. Quidem animi minima iure aliquid.
1285,Lakshit,Dasgupta,Mumbai University,Computer Science,9.26,"Java,SQL,Cloud Computing,React,Python,C++,Node.js,Docker","Mumbai,Hyderabad","Manufacturing,Healthcare",FALSE,FALSE,OBC,Male,TRUE,Accusamus illo voluptatem sit. Cumque cupiditate totam eligendi id doloremque ab enim.
1286,Vedant,Chauhan,Delhi University,Finance,8.54,"QuickBooks,Financial Modeling,Statistics,Excel,Tally,Risk Analysis","Mumbai,Pune","Manufacturing,Healthcare",TRUE,FALSE,GEN,Female,FALSE,Culpa esse ullam nesciunt architecto facilis. Enim facilis ea ab quibusdam itaque consequatur voluptas.
1287,Jhalak,Varma,Mumbai University,Marketing,8.93,"Social Media Marketing,Google Analytics,Email Marketing,SEO","Chennai,Mumbai","Healthcare,Marketing",FALSE,FALSE,OBC,Male,FALSE,Occaecati corporis repellat asperiores. Nobis necessitatibus nobis hic alias.
1288,Bahadurjit,Puri,Delhi University,Finance,7.86,"Risk Analysis,QuickBooks,Excel,Statistics","Bangalore,Delhi","IT,Marketing",FALSE,FALSE,ST,Male,TRUE,Sequi necessitatibus nisi fugiat. Maxime eos omnis delectus. Ipsum reprehenderit reiciendis nisi doloremque ea.
1289,Rachit,Varghese,VIT,Marketing,8.32,"Social Media Marketing,Content Creation,Email Marketing","Bangalore,Delhi","Healthcare,Marketing",FALSE,FALSE,ST,Female,FALSE,Laudantium quidem omnis odio corrupti. Ratione nisi aliquid soluta non aperiam. Fugiat dolore quam pariatur facere placeat minus.
1290,Janya,Desai,Pune University,Finance,9.06,"Excel,Statistics,Financial Modeling","Pune,Hyderabad","Healthcare,IT",FALSE,FALSE,ST,Female,FALSE,At iste aspernatur eos voluptates labore natus officiis. Tempora repudiandae quibusdam asperiores reiciendis tenetur.
1291,Mahika,Majumdar,Delhi University,Computer Science,9.38,"React,SQL,Java,Docker,Node.js,Cloud Computing,C++","Pune,Bangalore","Finance,Marketing",FALSE,FALSE,OBC,Male,FALSE,Vel quisquam assumenda quia doloribus et.
1292,Bakhshi,Shenoy,Delhi University,Computer Science,7.69,"Python,Cloud Computing,React","Pune,Delhi","Finance,Healthcare",FALSE,FALSE,ST,Male,FALSE,Similique veritatis numquam consectetur. Qui officia non ipsum officia libero.
1293,Omisha,Contractor,Pune University,Finance,8.03,"Financial Modeling,QuickBooks,Tally,Statistics","Pune,Delhi","IT,Finance",FALSE,FALSE,GEN,Male,FALSE,Autem asperiores enim impedit rerum porro. Illum tempora quos dicta eaque deleniti numquam consequatur. Perferendis officiis qui quibusdam neque.
1294,Urvi,Anne,Delhi University,Mechanical Engineering,8.68,"FEA,3D Printing,AutoCAD,SolidWorks,Thermodynamics,MATLAB","Delhi,Mumbai","Finance,Manufacturing",TRUE,FALSE,GEN,Male,FALSE,Ut maxime dignissimos veniam. Quidem sit dicta ut nam aut doloribus rem.
1295,Jagdish,Murty,MIT,Marketing,8.98,"Google Analytics,Email Marketing,SEO,Social Media Marketing,Content Creation","Pune,Mumbai","Marketing,Healthcare",TRUE,FALSE,SC,Female,FALSE,A quod minima nobis veritatis debitis minima. Blanditiis officiis quae maiores sapiente amet. Fuga suscipit quidem natus aliquid veritatis possimus.
1296,Vasana,Loyal,Delhi University,Finance,7.83,"Risk Analysis,Statistics,QuickBooks,Tally,Financial Modeling","Hyderabad,Delhi","IT,Manufacturing",FALSE,FALSE,ST,Female,FALSE,Ratione dolor consequuntur quibusdam velit mollitia dolorum. Vero voluptates aut ex. Minima natus dignissimos aut quasi.
1297,Mohammed,Toor,Pune University,Finance,7.62,"Tally,Risk Analysis,Statistics,Excel","Mumbai,Chennai","Finance,IT",FALSE,FALSE,SC,Male,FALSE,Perferendis ipsum dolorem consequuntur molestias ipsam. Enim repellendus quas. Eveniet ad quas facere.
1298,Chaman,Tak,MIT,Marketing,6.77,"Content Creation,Google Analytics,Email Marketing","Delhi,Hyderabad","Marketing,Healthcare",FALSE,FALSE,SC,Male,FALSE,Aliquam mollitia aut dolorum iste saepe sed. Error autem quos nisi quasi veniam.
1299,Ekantika,Sant,VIT,Computer Science,8.69,"Docker,Cloud Computing,C++,React,Java","Mumbai,Bangalore","Manufacturing,IT",FALSE,FALSE,OBC,Male,TRUE,Ea impedit fuga sunt minus rerum. Rerum aperiam reiciendis modi reiciendis. Ut est reiciendis eius vel unde.
1300,Dipta,Zachariah,Delhi University,Finance,8.67,"Tally,Financial Modeling,Statistics","Chennai,Mumbai","IT,Healthcare",TRUE,FALSE,SC,Male,TRUE,Vitae impedit laborum occaecati illum tempora rerum. Aspernatur suscipit asperiores veritatis aut.
1301,Manya,Narasimhan,Pune University,Finance,7.32,"Tally,QuickBooks,Excel","Bangalore,Delhi","Healthcare,Manufacturing",FALSE,FALSE,ST,Male,FALSE,Distinctio neque quod nisi cupiditate facilis beatae.
1302,Vedhika,Sachdev,VIT,Marketing,9.77,"SEO,Content Creation,Social Media Marketing","Delhi,Pune","Healthcare,Marketing",FALSE,TRUE,ST,Female,FALSE,Recusandae doloribus molestias possimus qui nihil necessitatibus. Iusto officiis fugit veritatis. Ducimus quae provident ratione voluptate officia. Earum maiores provident fugiat perferendis.
1303,Vasudha,Dugar,VIT,Finance,9.29,"Risk Analysis,Financial Modeling,Excel,Statistics","Pune,Bangalore","Healthcare,Finance",TRUE,FALSE,OBC,Male,TRUE,At laboriosam consectetur asperiores. Perspiciatis eaque harum ipsa.
1304,Bhavini,Ramakrishnan,Mumbai University,Computer Science,9.72,"Java,Docker,C++,React,SQL,Cloud Computing,Node.js,Python","Mumbai,Chennai","Healthcare,Manufacturing",TRUE,TRUE,OBC,Female,FALSE,Voluptatem iure quidem explicabo voluptatem aut. Amet unde repellat excepturi nemo. Ut maxime ab voluptatem assumenda quas.
1305,Nihal,Sha,Delhi University,Computer Science,6.85,"Docker,Cloud Computing,Node.js","Pune,Mumbai","Manufacturing,IT",FALSE,FALSE,SC,Female,FALSE,Deserunt recusandae cum nulla itaque maxime voluptate.
1306,Advay,Sarma,MIT,Marketing,6.64,"SEO,Social Media Marketing,Email Marketing,Google Analytics","Pune,Delhi","Finance,Marketing",TRUE,FALSE,SC,Female,FALSE,Debitis dolore dicta dolor mollitia soluta. Ratione reiciendis consequatur doloribus praesentium ex veniam.
1307,Shaurya,Dewan,Pune University,Computer Science,6.99,"Cloud Computing,React,Node.js","Hyderabad,Bangalore","Manufacturing,Healthcare",FALSE,FALSE,GEN,Male,FALSE,Quod enim recusandae deleniti. Porro quidem vitae id numquam dolorum architecto. Corrupti officia quo ipsam.
1308,Azad,Patla,Mumbai University,Computer Science,8.26,"Docker,C++,Cloud Computing,Python,React,SQL","Delhi,Pune","Healthcare,Marketing",TRUE,FALSE,SC,Female,FALSE,Excepturi saepe eligendi. Sapiente laborum ipsa qui.
1309,Pahal,Parsa,VIT,Marketing,8.43,"Social Media Marketing,Email Marketing,Content Creation","Chennai,Bangalore","IT,Finance",TRUE,FALSE,SC,Male,FALSE,Repudiandae deleniti cupiditate pariatur. Iusto repellendus pariatur sequi libero nam recusandae voluptate. A voluptas dolores quidem aliquid et.
1310,Vedant,Vaidya,Pune University,Marketing,8.06,"Google Analytics,Social Media Marketing,Email Marketing,Content Creation","Chennai,Pune","Marketing,Healthcare",FALSE,TRUE,SC,Female,FALSE,Id quae eaque. Explicabo dolorum voluptates quae.
1311,Tarak,Karpe,MIT,Mechanical Engineering,7.55,"FEA,Thermodynamics,SolidWorks,MATLAB,3D Printing,AutoCAD","Hyderabad,Delhi","Manufacturing,IT",FALSE,FALSE,SC,Female,FALSE,Enim doloremque soluta error. Perspiciatis iure velit vitae. Dicta rem voluptate. Voluptas dolorem nesciunt a tempore.
1312,Anvi,Banik,Pune University,Computer Science,6.65,"C++,Python,Cloud Computing","Hyderabad,Pune","Marketing,Finance",FALSE,TRUE,ST,Female,FALSE,Reiciendis magnam ratione eius. Dignissimos dicta repellat eos id voluptatibus adipisci.
1313,Aryan,Rajan,Delhi University,Mechanical Engineering,8.75,"SolidWorks,FEA,Thermodynamics,3D Printing,AutoCAD","Bangalore,Chennai","Finance,IT",FALSE,FALSE,OBC,Male,FALSE,Qui deserunt cumque odit quasi ad. Veritatis unde beatae mollitia.
1314,Ojas,Babu,MIT,Finance,8.21,"Risk Analysis,Statistics,Financial Modeling","Bangalore,Chennai","Healthcare,IT",FALSE,FALSE,OBC,Female,FALSE,A neque quam dolores. Dolor quis at consequatur amet. Quia cum repudiandae blanditiis itaque.
1315,Yahvi,Dave,Delhi University,Marketing,9.25,"Email Marketing,Social Media Marketing,Content Creation,Google Analytics,SEO","Chennai,Delhi","Finance,Marketing",FALSE,FALSE,GEN,Male,FALSE,Deserunt explicabo harum illum consectetur. Minus illo consequatur dolores nisi consectetur dolorum. Itaque incidunt occaecati deleniti occaecati.
1316,Daksha,Karnik,Pune University,Marketing,9.09,"Content Creation,SEO,Google Analytics,Email Marketing,Social Media Marketing","Delhi,Chennai","IT,Healthcare",FALSE,FALSE,ST,Male,FALSE,Est alias ipsam adipisci error temporibus. Accusamus corrupti totam.
1317,Michael,Khare,Pune University,Finance,8.76,"Statistics,Excel,Risk Analysis","Pune,Delhi","Finance,Marketing",FALSE,TRUE,OBC,Male,FALSE,Dicta saepe non quam. Illum quae ipsum perspiciatis harum recusandae sed repellendus.
1318,Ikbal,Mangal,VIT,Computer Science,9.62,"Cloud Computing,Java,React,C++,SQL,Python,Node.js,Docker","Delhi,Chennai","IT,Finance",FALSE,FALSE,GEN,Female,FALSE,Aperiam sit error corporis aut laborum dolorum. Fugit suscipit eum non praesentium veritatis. Magnam reiciendis recusandae iusto dignissimos voluptates.
1319,Logan,Sangha,Mumbai University,Finance,8.86,"Excel,QuickBooks,Risk Analysis,Financial Modeling,Tally,Statistics","Chennai,Pune","Finance,Marketing",FALSE,FALSE,ST,Female,FALSE,Doloremque suscipit quibusdam recusandae nulla aliquam esse. Cumque quis a autem quos distinctio et. Molestias assumenda incidunt minus aliquid sapiente.
1320,Krishna,Balan,VIT,Mechanical Engineering,9.3,"3D Printing,FEA,Thermodynamics,SolidWorks,AutoCAD","Hyderabad,Pune","Marketing,IT",FALSE,FALSE,OBC,Female,FALSE,Commodi occaecati inventore nam incidunt sit inventore ut. Non quasi dolorum voluptate pariatur unde explicabo. Quidem sint asperiores quo odio.
1321,Balvan,Bhalla,Pune University,Finance,7.44,"QuickBooks,Financial Modeling,Statistics","Delhi,Mumbai","Finance,Healthcare",TRUE,FALSE,GEN,Female,FALSE,Ut excepturi occaecati dicta quibusdam quibusdam non. Consequatur quae aliquid accusantium itaque.
1322,Ranveer,Sundaram,Delhi University,Mechanical Engineering,8.37,"AutoCAD,FEA,SolidWorks,3D Printing","Mumbai,Pune","Healthcare,Manufacturing",FALSE,FALSE,SC,Female,FALSE,Sit expedita enim possimus blanditiis quos pariatur. Eum odit sequi dicta voluptatibus voluptates a.
1323,Gunbir,Mukhopadhyay,VIT,Finance,8.02,"Tally,Risk Analysis,Excel,Statistics,QuickBooks,Financial Modeling","Chennai,Delhi","Marketing,Manufacturing",FALSE,FALSE,OBC,Male,FALSE,Doloribus debitis ea libero.
1324,Udarsh,Mahajan,Pune University,Computer Science,7.59,"Docker,Java,React,C++,Node.js,SQL,Cloud Computing,Python","Mumbai,Bangalore","Manufacturing,Marketing",FALSE,FALSE,GEN,Male,FALSE,Possimus incidunt eaque culpa at. Illum voluptatibus harum repellat quasi.
1325,Rohan,Naik,VIT,Marketing,8.16,"Email Marketing,Content Creation,Social Media Marketing,Google Analytics","Chennai,Pune","Healthcare,Finance",FALSE,FALSE,SC,Female,FALSE,Tempora veritatis perferendis maxime sunt ad. Fuga enim odit eum.
1326,Faris,Zachariah,Pune University,Computer Science,7.41,"Python,SQL,Cloud Computing,Java,Docker,React,Node.js,C++","Pune,Chennai","Manufacturing,Marketing",FALSE,FALSE,GEN,Female,FALSE,Reprehenderit saepe dolor sapiente facilis dolorum eligendi. Vero architecto impedit at.
1327,Wriddhish,Narang,Pune University,Mechanical Engineering,8.07,"Thermodynamics,FEA,SolidWorks,MATLAB,3D Printing,AutoCAD","Chennai,Pune","Healthcare,IT",FALSE,FALSE,SC,Female,FALSE,Voluptatum saepe quo exercitationem. Aperiam nihil neque corrupti.
1328,Abeer,Savant,MIT,Marketing,6.81,"Email Marketing,SEO,Google Analytics,Content Creation","Bangalore,Pune","Marketing,Finance",FALSE,FALSE,SC,Male,FALSE,Quas nam voluptatibus neque vel harum excepturi. Assumenda eveniet neque inventore autem nihil deleniti. Sed illo architecto repudiandae accusamus necessitatibus quaerat.
1329,Yasti,Sha,Mumbai University,Mechanical Engineering,7.53,"AutoCAD,Thermodynamics,FEA,MATLAB,3D Printing","Delhi,Chennai","IT,Finance",FALSE,FALSE,GEN,Female,FALSE,Officiis similique sint cumque voluptates voluptatum. Vero reprehenderit placeat iste. Suscipit ipsa voluptate fugiat iusto reprehenderit id. Unde dolores omnis quae alias accusantium voluptatum voluptates.
1330,Manan,Warrior,Pune University,Mechanical Engineering,7.75,"FEA,3D Printing,Thermodynamics,AutoCAD","Bangalore,Delhi","Healthcare,Manufacturing",TRUE,FALSE,GEN,Female,FALSE,Nihil soluta unde in. Laudantium sit modi esse. Placeat dolorem earum quis hic et ducimus.
1331,Ubika,Sarkar,Mumbai University,Computer Science,9.42,"Cloud Computing,Java,React,Python,C++,SQL,Docker,Node.js","Hyderabad,Delhi","Healthcare,Manufacturing",FALSE,FALSE,OBC,Male,TRUE,Ipsa maiores laudantium optio velit. Velit corporis ad.
1332,Jhalak,Desai,Pune University,Finance,8.69,"Excel,QuickBooks,Risk Analysis,Financial Modeling","Mumbai,Delhi","Healthcare,Finance",FALSE,FALSE,GEN,Female,FALSE,Corporis amet inventore ad accusantium sapiente. Nobis accusamus dolore earum praesentium quibusdam.
1333,Rachit,Shenoy,MIT,Computer Science,8.09,"Node.js,Java,Cloud Computing,React","Chennai,Pune","IT,Healthcare",FALSE,FALSE,GEN,Male,FALSE,Ipsam placeat libero assumenda placeat laboriosam totam. Odit iste excepturi nemo assumenda.
1334,Hemal,Sankaran,Pune University,Computer Science,7.3,"Cloud Computing,C++,Node.js,Docker,React,Java,Python","Chennai,Pune","Manufacturing,Marketing",FALSE,FALSE,GEN,Male,FALSE,Incidunt praesentium quasi soluta commodi nisi. Minus eaque neque inventore quas repellendus.
1335,Hemani,Dave,Pune University,Mechanical Engineering,7.63,"AutoCAD,3D Printing,Thermodynamics,MATLAB,SolidWorks,FEA","Chennai,Pune","Healthcare,IT",FALSE,FALSE,ST,Male,FALSE,Eum autem illum blanditiis fugit perspiciatis. Illum tempora doloremque dolorem asperiores.
1336,Zaid,Chanda,Delhi University,Finance,6.93,"QuickBooks,Excel,Financial Modeling","Pune,Hyderabad","Finance,IT",FALSE,FALSE,ST,Male,FALSE,Velit accusamus quibusdam. Illum cupiditate eligendi. Impedit reiciendis sequi adipisci minus ad soluta iste.
